x,evmSampleDeltaMs,logDeltaMs,DATA0_pF,DATA1_pF,DATA2_pF,DATA3_pF,DATA0,DATA1,DATA2,DATA3,DATA0_MHz,DATA1_MHz,DATA2_MHz,DATA3_MHz,
141039,20.53239999897778,61.970799999311566,55.69011668517099,55.3326124988952,Infinity,Infinity,33734533,33843337,0,0,5.026837140321732,5.043050199747086,0,0,
141040,20.424800999462605,57.247400000691414,55.69127558878097,55.3326124988952,Infinity,Infinity,33734182,33843337,0,0,5.026784837245941,5.043050199747086,0,0,
141041,20.73420099914074,62.2632999997586,55.69238830235508,55.332141632482326,Infinity,Infinity,33733845,33843481,0,0,5.026734620332718,5.043071657419205,0,0,
141042,20.54420000128448,62.133799999952316,55.69619225164801,55.33313569084774,Infinity,Infinity,33732693,33843177,0,0,5.026562958955765,5.043026357889175,0,0,
141043,20.67430000193417,62.230599001049995,55.71257481886401,55.33701081225183,Infinity,Infinity,33727733,33841992,0,0,5.02582386136055,5.042849779129028,0,0,
141044,17.809799998998642,59.38530099764466,55.74853609988477,55.345223490777684,Infinity,Infinity,33716853,33839481,0,0,5.024202615022659,5.042475610971451,0,0,
141045,20.885799000039697,57.34019900113344,54.453625596352516,55.3624495600165,Infinity,Infinity,34115392,33834216,0,0,5.083589553833008,5.041691064834595,0,0,
141046,20.721400000154972,62.07440100051463,54.207194456250896,55.296951577097836,Infinity,Infinity,34192850,33854248,0,0,5.095131695270538,5.044676065444946,0,0,
141047,20.646200001239777,62.12120000086725,55.29307739631755,55.28356680076944,Infinity,Infinity,33855434,33858346,0,0,5.044852793216705,5.04528671503067,0,0,
141048,20.856900999322534,62.358699997887015,55.287018680348666,55.28064095733468,Infinity,Infinity,33857289,33859242,0,0,5.045129209756851,5.045420229434967,0,0,
141049,20.54249999858439,62.10380000062287,55.28607485145419,55.27886793087574,Infinity,Infinity,33857578,33859785,0,0,5.045172274112701,5.04550114274025,0,0,
141050,20.621700001880527,62.16600000113249,55.28607485145419,55.27808429995489,Infinity,Infinity,33857578,33860025,0,0,5.045172274112701,5.045536905527115,0,0,
141051,20.48399999924004,62.122799998149276,55.28539883661682,55.277875334523536,Infinity,Infinity,33857785,33860089,0,0,5.045203119516373,5.045546442270279,0,0,
141052,20.69729900173843,62.27409900166094,55.28476855375914,55.27782309335084,Infinity,Infinity,33857978,33860105,0,0,5.045231878757477,5.04554882645607,0,0,
141053,20.702399998903275,62.16230099834502,55.284197063076,55.27750964786987,Infinity,Infinity,33858153,33860201,0,0,5.045257955789566,5.045563131570816,0,0,
141054,20.873999999836087,70.10190000012517,55.28424931328467,55.27834550841038,Infinity,Infinity,33858137,33859945,0,0,5.045255571603775,5.04552498459816,0,0,
141055,19.071699999272823,67.33960000053048,55.284353813924284,55.278502234372375,Infinity,Infinity,33858105,33859897,0,0,5.045250803232193,5.045517832040787,0,0,
141056,20.603399999439716,62.16039899922907,55.28388356337942,55.27761412940063,Infinity,Infinity,33858249,33860169,0,0,5.045272260904312,5.045558363199234,0,0,
141057,20.393899999558926,59.70210099965334,55.28393581314367,55.27792757577029,Infinity,Infinity,33858233,33860073,0,0,5.045269876718521,5.045544058084488,0,0,
141058,18.74599999934435,52.143800001591444,55.2844615805192,55.27865896100089,Infinity,Infinity,33858072,33859849,0,0,5.045245885848999,5.045510679483414,0,0,
141059,20.65089999884367,61.84049899876118,55.284197063076,55.27829326657117,Infinity,Infinity,33858153,33859961,0,0,5.045257955789566,5.045527368783951,0,0,
141060,20.773500999435782,62.21440100111067,55.283984797364916,55.27797981709111,Infinity,Infinity,33858218,33860057,0,0,5.045267641544342,5.045541673898697,0,0,
141061,20.68889999948442,62.16819999925792,55.284144812941385,55.27803205848597,Infinity,Infinity,33858169,33860041,0,0,5.045260339975357,5.045539289712906,0,0,
